Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Bin name,Incoming (not editable),Unavailable (not editable),Committed (not editable),Available (not editable),On hand (current),On hand (new)
maju-wove-grand-e-sa,MAJU WOVE CLOUD WHTE GRANDE SANTAL ASH (E27),Default Title,Default Title,,,,,MAJU WOVE GRAND E/SA,,,123 William Street,,,,,,,0
maju-wove-nelso-n-cloud,MAJU WOVE CLOUD WHITE NELSON CLOUD WHITE (E27),Default Title,Default Title,,,,,MAJU WOVE NELSO N/CLOUD,,,123 William Street,,,,,,,0
maju-wove-short-sa,MAJU WOVE CLOUD WHITE SHORT SANTAL ASH (E27),Default Title,Default Title,,,,,MAJU WOVE SHORT/ SA,,,123 William Street,,,,,,,0
mdc-0364-00-00,MDC 0364-00-00,Default Title,Default Title,,,,,MDC 0364-00-00,,,123 William Street,,,,,,,0
mdc-0368-00-00,MDC 0368-00-00,Default Title,Default Title,,,,,MDC 0368-00-00,,,123 William Street,,,,,,,0
mdc-0370-00-00,MDC 0370-00-00,Default Title,Default Title,,,,,MDC 0370-00-00,,,123 William Street,,,,,,,0
mdc-0415-00-00,MDC 0415-00-00,Default Title,Default Title,,,,,MDC 0415-00-00,,,123 William Street,,,,,,,0
mdc-0415-00-40,MDC 0415-00-40,Default Title,Default Title,,,,,MDC 0415-00-40,,,123 William Street,,,,,,,0
mdc-0415-00-50,MDC 0415-00-50,Default Title,Default Title,,,,,MDC 0415-00-50,,,123 William Street,,,,,,,0
mdc-0458-00-00,MDC 0458-00-00,Default Title,Default Title,,,,,MDC 0458-00-00,,,123 William Street,,,,,,,0
mdc-0459-00-00,MDC 0459-00-00,Default Title,Default Title,,,,,MDC 0459-00-00,,,123 William Street,,,,,,,0
mdc-0461-00-00,MDC 0461-00-00,Default Title,Default Title,,,,,MDC 0461-00-00,,,123 William Street,,,,,,,0
mdc-4017-55-32,MDC 4017-55-32 (H/L),Default Title,Default Title,,,,,MDC 4017-55-32,,,123 William Street,,,,,,,0
mdc-4060-25-32,MDC 4060-25-32,Default Title,Default Title,,,,,MDC 4060-25-32,,,123 William Street,,,,,,,1
mdc-4063-glass,MDC 4063 GLASS ONLY,Default Title,Default Title,,,,,MDC 4063 GLASS,,,123 William Street,,,,,,,0
mdc-4063-25-32,MDC 4063-25-32 (C/L),Default Title,Default Title,,,,,MDC 4063-25-32,,,123 William Street,,,,,,,3
mdc-4064-25-32,MDC 4064-25-32,Default Title,Default Title,,,,,MDC 4064-25-32,,,123 William Street,,,,,,,17
mdc-4065-25-32,MDC 4065-25-32 (H/L),Default Title,Default Title,,,,,MDC 4065-25-32,,,123 William Street,,,,,,,9
mdc-4066-25-32,MDC 4066-25-32 (H/L),Default Title,Default Title,,,,,MDC 4066-25-32,,,123 William Street,,,,,,,3
mdc-4067-25-32,MDC 4067-25-32,Default Title,Default Title,,,,,MDC 4067-25-32,,,123 William Street,,,,,,,1
mdc-4122-87-21,MDC 4122-87-21 (H/L),Default Title,Default Title,,,,,MDC 4122-87-21,,,123 William Street,,,,,,,6
mdc-4141-87-80,MDC 4141-87-80 (W/L),Default Title,Default Title,,,,,MDC 4141-87-80,,,123 William Street,,,,,,,0
mdc-4-4005-62,MDC 4-4005-62,Default Title,Default Title,,,,,MDC 4-4005-62,,,123 William Street,,,,,,,0
mdc-4405-25-21,MDC 4405-25-21,Default Title,Default Title,,,,,MDC 4405-25-21,,,123 William Street,,,,,,,0
mdc-4405-98-21,MDC 4405-98-21,Default Title,Default Title,,,,,MDC 4405-98-21,,,123 William Street,,,,,,,0
mdc-4464-25-21,MDC 4464-25-21,Default Title,Default Title,,,,,MDC 4464-25-21,,,123 William Street,,,,,,,2
mdc-4464-25-21-sha-de,MDC 4464-25-21 SHADE ONLY,Default Title,Default Title,,,,,MDC 4464-25-21 SHA DE,,,123 William Street,,,,,,,1
mdc-4464-98-21,MDC 4464-98-21,Default Title,Default Title,,,,,MDC 4464-98-21,,,123 William Street,,,,,,,2
mdc-5870-00-40,MDC 5870-00-40,Default Title,Default Title,,,,,MDC 5870-00-40,,,123 William Street,,,,,,,0
mdc-5870-00-40-gla-ss,MDC 5870-00-40 GLASS ONLY,Default Title,Default Title,,,,,MDC 5870-00-40 GLA SS,,,123 William Street,,,,,,,19
mdc-5932-00-32,MDC SP 5932-00-32 (E27),Default Title,Default Title,,,,,MDC 5932-00-32,,,123 William Street,,,,,,,3
mdc-5933-00-32,MDC 5933-00-32 (H/L),Default Title,Default Title,,,,,MDC 5933-00-32,,,123 William Street,,,,,,,1
mdc-5934-00-80,MDC 5934-00-80 (C/L),Default Title,Default Title,,,,,MDC 5934-00-80,,,123 William Street,,,,,,,0
mdc-5935-00-80,MDC 5935-00-80 (C/L),Default Title,Default Title,,,,,MDC 5935-00-80,,,123 William Street,,,,,,,0
mdc-5936-00-32,MDC 5936-00-32 (C/L),Default Title,Default Title,,,,,MDC 5936-00-32,,,123 William Street,,,,,,,0
mdc-5937-00-32,MDC 5937-00-32 (C/L) C/W BAL. & ST.,Default Title,Default Title,,,,,MDC 5937-00-32,,,123 William Street,,,,,,,1
mdc-6211-glass,MDC 6211 GLASS ONLY,Default Title,Default Title,,,,,MDC 6211 GLASS,,,123 William Street,,,,,,,0
mdc-6211-18-75,MDC 6211-18-75 WALL BRACKET,Default Title,Default Title,,,,,MDC 6211-18-75,,,123 William Street,,,,,,,0
mdc-6211-55-75,MDC 6211-55-75 WALL BRACKET,Default Title,Default Title,,,,,MDC 6211-55-75,,,123 William Street,,,,,,,0
mdc-6211-62-75,MDC 6211-62-75,Default Title,Default Title,,,,,MDC 6211-62-75,,,123 William Street,,,,,,,0
mdc-6213-08-37,MDC 6213-08-37,Default Title,Default Title,,,,,MDC 6213-08-37,,,123 William Street,,,,,,,0
mdc-6214-08-37,MDC 6214-08-37,Default Title,Default Title,,,,,MDC 6214-08-37,,,123 William Street,,,,,,,1
mdc-6220-18-60,MDC 6220-18-60 SPOT LIGHT,Default Title,Default Title,,,,,MDC 6220-18-60,,,123 William Street,,,,,,,0
mdc-6220-62-60,MDC 6220-62-60 SPOT LIGHT,Default Title,Default Title,,,,,MDC 6220-62-60,,,123 William Street,,,,,,,0
mdc-6246-55-37,MDC 6246-55-37,Default Title,Default Title,,,,,MDC 6246-55-37,,,123 William Street,,,,,,,1
mdc-6247-07-21,MDC 6247-07-21 PENDANT LIGHT,Default Title,Default Title,,,,,MDC 6247-07-21,,,123 William Street,,,,,,,0
mdc-6278-62-44,MDC 6278-62-44,Default Title,Default Title,,,,,MDC 6278-62-44,,,123 William Street,,,,,,,1
mdc-6279-55-80,MDC 6279-55-80 WALL BRACKET,Default Title,Default Title,,,,,MDC 6279-55-80,,,123 William Street,,,,,,,0
mdc-6300-18-90,MDC 6300-18-90 WALL BRACKET,Default Title,Default Title,,,,,MDC 6300-18-90,,,123 William Street,,,,,,,0
mdc-6300-55-36,MDC 6300-55-36 WALL BRACKET,Default Title,Default Title,,,,,MDC 6300-55-36,,,123 William Street,,,,,,,0
mdc-6300-68-10,MDC 6300-68-10 WALL BRACKET,Default Title,Default Title,,,,,MDC 6300-68-10,,,123 William Street,,,,,,,0
mdc-6300-68-10-sha-de,MDC 6300-68-10 SHADE ONLY,Default Title,Default Title,,,,,MDC 6300-68-10 SHA DE,,,123 William Street,,,,,,,7
mdc-6301-68-10,MDC 6301-68-10 WALL BRACKET,Default Title,Default Title,,,,,MDC 6301-68-10,,,123 William Street,,,,,,,0
mdc-6309-68-10,MDC 6309-68-10 FLOOR STANDARD,Default Title,Default Title,,,,,MDC 6309-68-10,,,123 William Street,,,,,,,0
mdc-6311-68-10,MDC 6311-68-10 FLOOR STANDARD,Default Title,Default Title,,,,,MDC 6311-68-10,,,123 William Street,,,,,,,0
mdc-6317-18-33,MDC 6317-18-33 FLOOR STANDARD,Default Title,Default Title,,,,,MDC 6317-18-33,,,123 William Street,,,,,,,0
mdc-6317-55-33,MDC 6317-55-33 FLOOR STANDARD,Default Title,Default Title,,,,,MDC 6317-55-33,,,123 William Street,,,,,,,0
mdc-6317-62-33,MDC 6317-62-33 FLOOR STANDARD,Default Title,Default Title,,,,,MDC 6317-62-33,,,123 William Street,,,,,,,0
mdc-6330-18-06,MDC 6330-18-06 SPOT ARC 4L,Default Title,Default Title,,,,,MDC 6330-18-06,,,123 William Street,,,,,,,0
mdc-6400-55-36,MDC 6400-55-36 SPOT LIGHT,Default Title,Default Title,,,,,MDC 6400-55-36,,,123 William Street,,,,,,,0
mdc-6400-62-44,MDC 6400-62-44 SPOT LIGHT,Default Title,Default Title,,,,,MDC 6400-62-44,,,123 William Street,,,,,,,0
mdc-6400-brass,MDC 6400 - BRASS CAP,Default Title,Default Title,,,,,MDC 6400-BRASS,,,123 William Street,,,,,,,40
mdc-6400-chrome,MDC 6400 - CHROME CAP,Default Title,Default Title,,,,,MDC 6400-CHROME,,,123 William Street,,,,,,,20
mdc-6400-white,MDC 6400-WHITE CAP,Default Title,Default Title,,,,,MDC 6400-WHITE,,,123 William Street,,,,,,,48
mdc-6401-55-36,MDC 6401-55-36 SPOT LIGHT,Default Title,Default Title,,,,,MDC 6401-55-36,,,123 William Street,,,,,,,0
mdc-6401-62-44,MDC 6401-62-44 SPOT LIGHT,Default Title,Default Title,,,,,MDC 6401-62-44,,,123 William Street,,,,,,,0
mdc-6402-55-36,MDC 6402-55-36 SPOT LIGHT,Default Title,Default Title,,,,,MDC 6402-55-36,,,123 William Street,,,,,,,0
mdc-6402-62-44,MDC 6402-62-44 SPOT LIGHT,Default Title,Default Title,,,,,MDC 6402-62-44,,,123 William Street,,,,,,,0
mdc-6403-55-36,MDC 6403-55-36 SPOT LIGHT,Default Title,Default Title,,,,,MDC 6403-55-36,,,123 William Street,,,,,,,0
mdc-6403-62-44,MDC 6403-62-44,Default Title,Default Title,,,,,MDC 6403-62-44,,,123 William Street,,,,,,,0
mdc-6404-55-36,MDC 6404-55-36 SPOT LIGHT,Default Title,Default Title,,,,,MDC 6404-55-36,,,123 William Street,,,,,,,0
mdc-6404-62-44,MDC 6404-62-44 SPOT LIGHT,Default Title,Default Title,,,,,MDC 6404-62-44,,,123 William Street,,,,,,,0
mdc-6406-55-36,MDC 6406-55-36,Default Title,Default Title,,,,,MDC 6406-55-36,,,123 William Street,,,,,,,3
mdc-6406-55-80,MDC 6406-55-80 SPOT LIGHT,Default Title,Default Title,,,,,MDC 6406-55-80,,,123 William Street,,,,,,,0
mdc-6406-62-44,MDC 6406-62-44 SPOT LIGHT,Default Title,Default Title,,,,,MDC 6406-62-44,,,123 William Street,,,,,,,0
mdc-6428-55-36,MDC 6428-55-36,Default Title,Default Title,,,,,MDC 6428-55-36,,,123 William Street,,,,,,,0
mdc-6448-55-36,MDC 6448-55-36,Default Title,Default Title,,,,,MDC 6448-55-36,,,123 William Street,,,,,,,0
mdc-6449-55-36,MDC 6449-55-36 WALL BRACKET,Default Title,Default Title,,,,,MDC 6449-55-36,,,123 William Street,,,,,,,1
mdc-6450-55-36,MDC 6450-55-36 TABLE LAMP,Default Title,Default Title,,,,,MDC 6450-55-36,,,123 William Street,,,,,,,0
mdc-6452-55-36,MDC 6452-55-36,Default Title,Default Title,,,,,MDC 6452-55-36,,,123 William Street,,,,,,,0
mdc-6458-55-69,MDC 6458-55-69,Default Title,Default Title,,,,,MDC 6458-55-69,,,123 William Street,,,,,,,0
mdc-6458-62-69,MDC 6458-62-69,Default Title,Default Title,,,,,MDC 6458-62-69,,,123 William Street,,,,,,,0
mdc-6473-18-60,MDC 6473-18-60,Default Title,Default Title,,,,,MDC 6473-18-60,,,123 William Street,,,,,,,0
mdc-6473-55-36,MDC 6473-55-36,Default Title,Default Title,,,,,MDC 6473-55-36,,,123 William Street,,,,,,,5
mdc-6473-62-44,MDC 6473-62-44,Default Title,Default Title,,,,,MDC 6473-62-44,,,123 William Street,,,,,,,0
mdc-6485-55-37,MDC 6485-55-37,Default Title,Default Title,,,,,MDC 6485-55-37,,,123 William Street,,,,,,,0
mdc-6490-18-61,MDC 6490-18-61,Default Title,Default Title,,,,,MDC 6490-18-61,,,123 William Street,,,,,,,0
mdc-6536-62-80,MDC 6536-62-80,Default Title,Default Title,,,,,MDC 6536-62-80,,,123 William Street,,,,,,,0
mdc-6726-glass,MDC 6727 GLASS ONLY,Default Title,Default Title,,,,,MDC 6726 GLASS,,,123 William Street,,,,,,,0
mdc-6726-18-75,MDC 6726-18-75,Default Title,Default Title,,,,,MDC 6726-18-75,,,123 William Street,,,,,,,10
mdc-6726-55-75,MDC 6726-55-75,Default Title,Default Title,,,,,MDC 6726-55-75,,,123 William Street,,,,,,,2
mdc-6726-62-65,MDC 6726-62-65,Default Title,Default Title,,,,,MDC 6726-62-65,,,123 William Street,,,,,,,48
mdc-6726-62-75,MDC 6726-62-75,Default Title,Default Title,,,,,MDC 6726-62-75,,,123 William Street,,,,,,,0
mdc-6785-72-20,MDC 6785-72-20,Default Title,Default Title,,,,,MDC 6785-72-20,,,123 William Street,,,,,,,1
mdc-6832-72-65,MDC 6832-72-65,Default Title,Default Title,,,,,MDC 6832-72-65,,,123 William Street,,,,,,,0
mdc-6832-72-80,MDC 6832-72-80 (W/L),Default Title,Default Title,,,,,MDC 6832-72-80,,,123 William Street,,,,,,,0
mdc-6833-76-65,MDC 6833-76-65,Default Title,Default Title,,,,,MDC 6833-76-65,,,123 William Street,,,,,,,0
mdc-6833-87-65,MDC 6833-87-65 (W/L),Default Title,Default Title,,,,,MDC 6833-87-65,,,123 William Street,,,,,,,0
mdc-6833-87-80,MDC 6833-87-80 (W/L),Default Title,Default Title,,,,,MDC 6833-87-80,,,123 William Street,,,,,,,0
mdc-6834-87-65,MDC 6834-87-65,Default Title,Default Title,,,,,MDC 6834-87-65,,,123 William Street,,,,,,,0
mdc-6835-76-80,MDC 6835-76-80 (W/L),Default Title,Default Title,,,,,MDC 6835-76-80,,,123 William Street,,,,,,,0
mdc-6837-72-65,MDC 6837-72-65 (W/L),Default Title,Default Title,,,,,MDC 6837-72-65,,,123 William Street,,,,,,,1
mdc-6839-71-65,MDC 6839-71-65,Default Title,Default Title,,,,,MDC 6839-71-65,,,123 William Street,,,,,,,0
mdc-6839-71-80,MDC 6839-71-80,Default Title,Default Title,,,,,MDC 6839-71-80,,,123 William Street,,,,,,,2
mdc-6900-07-21,MDC 6900-07-21,Default Title,Default Title,,,,,MDC 6900-07-21,,,123 William Street,,,,,,,0
mdc-6901-07-21,MDC 6901-07-21 (H/L),Default Title,Default Title,,,,,MDC 6901-07-21,,,123 William Street,,,,,,,1
mdc-6902-72-21,MDC 6902-72-21,Default Title,Default Title,,,,,MDC 6902-72-21,,,123 William Street,,,,,,,0
mdc-6903-72-81,MDC 6903-72-81,Default Title,Default Title,,,,,MDC 6903-72-81,,,123 William Street,,,,,,,0
mdc-6904-87-21,MDC 6904-87-21,Default Title,Default Title,,,,,MDC 6904-87-21,,,123 William Street,,,,,,,10
mdc-6935-25-70,MDC 6935-25-70,Default Title,Default Title,,,,,MDC 6935-25-70,,,123 William Street,,,,,,,6
mdc-7403-glass,MDC 7403 GLASS ONLY,Default Title,Default Title,,,,,MDC 7403 GLASS,,,123 William Street,,,,,,,4
mdc-7403-silver,MDC 7403 SILVER CEILING LIGHT,Default Title,Default Title,,,,,MDC 7403 SILVER,,,123 William Street,,,,,,,0
mdc-7403-55-46,MDC 7403-55-46 CEILING LIGHT,Default Title,Default Title,,,,,MDC 7403-55-46,,,123 William Street,,,,,,,0
mdc-7403-62-46,MDC 7403-62-46 CEILING LIGHT,Default Title,Default Title,,,,,MDC 7403-62-46,,,123 William Street,,,,,,,0
mdc-7649-62-84,MDC 7649-62-84,Default Title,Default Title,,,,,MDC 7649-62-84,,,123 William Street,,,,,,,0
mdc-7853-55-84,MDC 7853-55-84 WALL LIGHT,Default Title,Default Title,,,,,MDC 7853-55-84,,,123 William Street,,,,,,,0
mdc-7853-62-84,MDC 7853-62-84 WALL LIGHT,Default Title,Default Title,,,,,MDC 7853-62-84,,,123 William Street,,,,,,,0
mdc-7853-70-84,MDC 7853-70-84 WALL LIGHT,Default Title,Default Title,,,,,MDC 7853-70-84,,,123 William Street,,,,,,,0
mdc-7854-55-84,MDC 7854-55-84 WALL LIGHT,Default Title,Default Title,,,,,MDC 7854-55-84,,,123 William Street,,,,,,,0
mdc-7854-62-84,MDC 7854-62-84 WALL LIGHT,Default Title,Default Title,,,,,MDC 7854-62-84,,,123 William Street,,,,,,,0
mdc-7928-07-21,MDC 7928-07-21 PENDANT LIGHT,Default Title,Default Title,,,,,MDC 7928-07-21,,,123 William Street,,,,,,,0
mdc-7928-08-21,MDC 7928-08-21 PENDANT LIGHT,Default Title,Default Title,,,,,MDC 7928-08-21,,,123 William Street,,,,,,,1
mdc-8317-glass,MDC 8317 GLASS ONLY,Default Title,Default Title,,,,,MDC 8317 GLASS,,,123 William Street,,,,,,,0
mdc-8317-55-75,MDC 8317-55-75 WALL LIGHT,Default Title,Default Title,,,,,MDC 8317-55-75,,,123 William Street,,,,,,,0
mdc-8317-62-75,MDC 8317-62-75 WALL LIGHT,Default Title,Default Title,,,,,MDC 8317-62-75,,,123 William Street,,,,,,,0
mdc-8319-55-25,MDC 8319-55-25,Default Title,Default Title,,,,,MDC 8319-55-25,,,123 William Street,,,,,,,0
mdc-8319-62-55,MDC 8319-62-55,Default Title,Default Title,,,,,MDC 8319-62-55,,,123 William Street,,,,,,,0
mdc-8400-55-80,MDC 8400-55-80 SPOT LIGHT,Default Title,Default Title,,,,,MDC 8400-55-80,,,123 William Street,,,,,,,0
mdc-8400-62-44,MDC 8400-62-44 SPOT LIGHT,Default Title,Default Title,,,,,MDC 8400-62-44,,,123 William Street,,,,,,,0
mdc-8401-55-80,MDC 8401-55-80 TRACK LIGHT,Default Title,Default Title,,,,,MDC 8401-55-80,,,123 William Street,,,,,,,0
mdc-8401-62-44,MDC 8401-62-44 SPOT LIGHT,Default Title,Default Title,,,,,MDC 8401-62-44,,,123 William Street,,,,,,,0
mdc-8402-55-80,MDC 8402-55-80 TRACK LIGHT,Default Title,Default Title,,,,,MDC 8402-55-80,,,123 William Street,,,,,,,0
mdc-8402-62-44,MDC 8402-62-44 SPOT LIGHT,Default Title,Default Title,,,,,MDC 8402-62-44,,,123 William Street,,,,,,,0
mdc-8403-55-80,MDC 8403-55-80 TRACK LIGHT,Default Title,Default Title,,,,,MDC 8403-55-80,,,123 William Street,,,,,,,0
mdc-8403-62-44,MDC 8403-62-44 TRACK LIGHT,Default Title,Default Title,,,,,MDC 8403-62-44,,,123 William Street,,,,,,,0
mdc-8404-55-80,MDC 8404-55-80 SPOT LIGHT,Default Title,Default Title,,,,,MDC 8404-55-80,,,123 William Street,,,,,,,0
mdc-8404-62-44,MDC 8404-62-44 SPOT LIGHT,Default Title,Default Title,,,,,MDC 8404-62-44,,,123 William Street,,,,,,,0
mdc-8406-55-60,MDC 8406-55-60 STANDING LIGHT,Default Title,Default Title,,,,,MDC 8406-55-60,,,123 William Street,,,,,,,0
mdc-8406-55-80,MDC 8406-55-80,Default Title,Default Title,,,,,MDC 8406-55-80,,,123 William Street,,,,,,,0
mdc-8406-62-20,MDC 8406-62-20 STANDING LIGHT,Default Title,Default Title,,,,,MDC 8406-62-20,,,123 William Street,,,,,,,0
mdc-8406-62-44,MDC 8406-62-44 STANDING LIGHT,Default Title,Default Title,,,,,MDC 8406-62-44,,,123 William Street,,,,,,,0
mdc-8475-blue,MDC 8475 BLUE,Default Title,Default Title,,,,,MDC 8475 BLUE,,,123 William Street,,,,,,,0
mdc-8475-hb,MDC 8475 HONEY BLACK,Default Title,Default Title,,,,,MDC 8475 HB,,,123 William Street,,,,,,,0
mdc-8475-oak,MDC 8475 OAK,Default Title,Default Title,,,,,MDC 8475 OAK,,,123 William Street,,,,,,,0
mdc-8475-pine,MDC 8475 PINE,Default Title,Default Title,,,,,MDC 8475 PINE,,,123 William Street,,,,,,,0
mdc-8475-salm0n,MDC 8475 SALMON,Default Title,Default Title,,,,,MDC 8475 SALM0N,,,123 William Street,,,,,,,0
mdc-8475-salmon,MDC 8475 SALMON,Default Title,Default Title,,,,,MDC 8475 SALMON,,,123 William Street,,,,,,,0
mdc-8475-16-21,MDC 8475-16-21 TABLE LIGHT,Default Title,Default Title,,,,,MDC 8475-16-21,,,123 William Street,,,,,,,0
mdc-8475-71-21,MDC 8475-71-21 TABLE LIGHT,Default Title,Default Title,,,,,MDC 8475-71-21,,,123 William Street,,,,,,,0
mdc-8475-76-21,MDC 8475-76-21 TABLE LIGHT,Default Title,Default Title,,,,,MDC 8475-76-21,,,123 William Street,,,,,,,0
mdc-8475-87-21,MDC 8475-87-21 TABLE LIGHT,Default Title,Default Title,,,,,MDC 8475-87-21,,,123 William Street,,,,,,,0
mdc-8508-08-21,MDC 8508-08-21,Default Title,Default Title,,,,,MDC 8508-08-21,,,123 William Street,,,,,,,11
mdc-8508-55-21,MDC 8508-55-21,Default Title,Default Title,,,,,MDC 8508-55-21,,,123 William Street,,,,,,,0
mdc-8616-18-21,MDC 8616-18-21 (W/L),Default Title,Default Title,,,,,MDC 8616-18-21,,,123 William Street,,,,,,,1
mdc-8616-55-21,MDC 8616-55-21 WALL BRACKET,Default Title,Default Title,,,,,MDC 8616-55-21,,,123 William Street,,,,,,,0
mdc-8616-55-61,MDC 8616-55-61 WALL LIGHT,Default Title,Default Title,,,,,MDC 8616-55-61,,,123 William Street,,,,,,,0
mdc-8616-62-21,MDC 8616-62-21 WALL BRACKET,Default Title,Default Title,,,,,MDC 8616-62-21,,,123 William Street,,,,,,,0
mdc-8616-62-61,MDC 8616-62-61 WALL LIGHT,Default Title,Default Title,,,,,MDC 8616-62-61,,,123 William Street,,,,,,,0
mdc-8638-62-69,MDC 8638-62-69 WALL LIGHT,Default Title,Default Title,,,,,MDC 8638-62-69,,,123 William Street,,,,,,,0
mdc-8638-62-75,MDC 8638-62-75 WALL BRACKET,Default Title,Default Title,,,,,MDC 8638-62-75,,,123 William Street,,,,,,,0
mdc-8641-62-39,MDC 8641-62-39 CEILING LIGHT,Default Title,Default Title,,,,,MDC 8641-62-39,,,123 William Street,,,,,,,0
mdc-8643-55-33,MDC 8643-55-33 FLOOR LAMP,Default Title,Default Title,,,,,MDC 8643-55-33,,,123 William Street,,,,,,,0
mdc-8643-62-33,MDC 8643-62-33 FLOOR LAMP,Default Title,Default Title,,,,,MDC 8643-62-33,,,123 William Street,,,,,,,0
mdc-8649-55-64,MDC 8649-55-64 (W/L),Default Title,Default Title,,,,,MDC 8649-55-64,,,123 William Street,,,,,,,3
mdc-8649-55-75,MDC 8649-55-75 WALL LIGHT,Default Title,Default Title,,,,,MDC 8649-55-75,,,123 William Street,,,,,,,0
mdc-8686-18-90,MDC 8686-18-90,Default Title,Default Title,,,,,MDC 8686-18-90,,,123 William Street,,,,,,,0
mdc-8686-30-28,MDC 8686-30-28,Default Title,Default Title,,,,,MDC 8686-30-28,,,123 William Street,,,,,,,0
mdc-8686-55-28,MDC 8686-55-28 WALL LIGHT,Default Title,Default Title,,,,,MDC 8686-55-28,,,123 William Street,,,,,,,23
mdc-8686-62-28,MDC 8686-62-28 WALL LIGHT,Default Title,Default Title,,,,,MDC 8686-62-28,,,123 William Street,,,,,,,6
mdc-8687-55-28,MDC 8687-55-28 WALL LIGHT,Default Title,Default Title,,,,,MDC 8687-55-28,,,123 William Street,,,,,,,4
mdc-8687-62-28,MDC 8687-62-28 WALL LIGHT,Default Title,Default Title,,,,,MDC 8687-62-28,,,123 William Street,,,,,,,1
mdc-8697-55-75,MDC 8697-55-75 WALL LIGHT,Default Title,Default Title,,,,,MDC 8697-55-75,,,123 William Street,,,,,,,0
mdc-8697-62-75,MDC 8697-62-75 WALL LIGHT,Default Title,Default Title,,,,,MDC 8697-62-75,,,123 William Street,,,,,,,0
mdc-8698-62-39,MDC 8698-62-39 CEILING LIGHT,Default Title,Default Title,,,,,MDC 8698-62-39,,,123 William Street,,,,,,,10
mdc-8702-62-06,MDC 8702-62-06,Default Title,Default Title,,,,,MDC 8702-62-06,,,123 William Street,,,,,,,0
mdc-8706-glass,MDC 8706 GLASS ONLY,Default Title,Default Title,,,,,MDC 8706 GLASS,,,123 William Street,,,,,,,0
mdc-8706-55-80,MDC 8706-55-80 WALL LIGHT,Default Title,Default Title,,,,,MDC 8706-55-80,,,123 William Street,,,,,,,0
mdc-8706-62-06,MDC 8706-62-06,Default Title,Default Title,,,,,MDC 8706-62-06,,,123 William Street,,,,,,,0
mdc-8706-62-44,MDC 8706-62-44 WALL LIGHT,Default Title,Default Title,,,,,MDC 8706-62-44,,,123 William Street,,,,,,,0
mdc-8718-scavo,MDC 8718 SCAVO GLASS,Default Title,Default Title,,,,,MDC 8718 SCAVO,,,123 William Street,,,,,,,0
mdc-8718-18-68,MDC 8718-18-68 WALL LIGHT,Default Title,Default Title,,,,,MDC 8718-18-68,,,123 William Street,,,,,,,0
mdc-8718-18-69,MDC 8718-18-69 WALL LIGHT,Default Title,Default Title,,,,,MDC 8718-18-69,,,123 William Street,,,,,,,0
mdc-8718-62-68,MDC 8718-62-68 WALL LIGHT,Default Title,Default Title,,,,,MDC 8718-62-68,,,123 William Street,,,,,,,0
mdc-8718-62-69,MDC 8718-62-69 WALL LIGHT,Default Title,Default Title,,,,,MDC 8718-62-69,,,123 William Street,,,,,,,0
mdc-8887-55-80,MDC 8887-55-80 TRACK LIGHT,Default Title,Default Title,,,,,MDC 8887-55-80,,,123 William Street,,,,,,,0
mdc-8887-62-44,MDC 8887-62-44 TRACK LIGHT,Default Title,Default Title,,,,,MDC 8887-62-44,,,123 William Street,,,,,,,0
mdc-8901-18-90,MDC 8901-18-90 TABLE LAMP,Default Title,Default Title,,,,,MDC 8901-18-90,,,123 William Street,,,,,,,0
mdc-8901-68-10,MDC 8901-68-10 TABLE LAMP,Default Title,Default Title,,,,,MDC 8901-68-10,,,123 William Street,,,,,,,0
mdc-8901-68-30,MDC 8901-68-30 TABLE LIGHT,Default Title,Default Title,,,,,MDC 8901-68-30,,,123 William Street,,,,,,,0
mdc-8903-18-90,MDC 8903-18-90 FLOOR LAMP,Default Title,Default Title,,,,,MDC 8903-18-90,,,123 William Street,,,,,,,0
mdc-8903-68-10,MDC 8903-68-10 FLOOR LAMP,Default Title,Default Title,,,,,MDC 8903-68-10,,,123 William Street,,,,,,,3
mdc-8904-18-90,MDC 8904-18-90 WALL LIGHT,Default Title,Default Title,,,,,MDC 8904-18-90,,,123 William Street,,,,,,,0
mdc-8904-68-10,MDC 8904-68-10 WALL LIGHT,Default Title,Default Title,,,,,MDC 8904-68-10,,,123 William Street,,,,,,,30
mdc-8905-18-90,MDC 8905-18-90 HANGING LIGHT,Default Title,Default Title,,,,,MDC 8905-18-90,,,123 William Street,,,,,,,26
mdc-8905-68-10,MDC 8905-68-10 HANGING LIGHT,Default Title,Default Title,,,,,MDC 8905-68-10,,,123 William Street,,,,,,,0
mdc-8906-18-90,MDC 8906-18-90 TABLE LIGHT,Default Title,Default Title,,,,,MDC 8906-18-90,,,123 William Street,,,,,,,0
mdc-8906-55-60,MDC 8906-55-60,Default Title,Default Title,,,,,MDC 8906-55-60,,,123 William Street,,,,,,,0
mdc-8906-62-44,MDC 8906-62-44,Default Title,Default Title,,,,,MDC 8906-62-44,,,123 William Street,,,,,,,0
