Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare-at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text
z-uni-od6016-sv,FORMLITE UNI WL OD-6016 SILVER (MH70W),<p>FORMLITE UNI WL OD-6016 SILVER (MH70W)</p><table><tbody><tr><th>source row</th><td>22389</td></tr><tr><th>code</th><td>Z UNI OD6016 SV</td></tr><tr><th>description</th><td>FORMLITE UNI WL OD-6016 SILVER (MH70W)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>1</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-zero-retail",false,Title,Default Title,,,,,Z UNI OD6016 SV,0,shopify,1,deny,manual,0,,true,true,,,
z-uni-od6016-sv-g1-2,FORMLITE UNI WLOD6016 SILVER (G12),<p>FORMLITE UNI WLOD6016 SILVER (G12)</p><table><tbody><tr><th>source row</th><td>22390</td></tr><tr><th>code</th><td>Z UNI OD6016 SV (G1 2)</td></tr><tr><th>description</th><td>FORMLITE UNI WLOD6016 SILVER (G12)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-dead-stock",false,Title,Default Title,,,,,Z UNI OD6016 SV (G1 2),0,shopify,0,deny,manual,0,,true,true,,,
z-uni-od6022-blue,FORMLITE OD-6022 C/W 1W LED BLUE,<p>FORMLITE OD-6022 C/W 1W LED BLUE</p><table><tbody><tr><th>source row</th><td>22391</td></tr><tr><th>code</th><td>Z UNI OD6022 BLUE</td></tr><tr><th>description</th><td>FORMLITE OD-6022 C/W 1W LED BLUE</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-dead-stock",false,Title,Default Title,,,,,Z UNI OD6022 BLUE,0,shopify,0,deny,manual,0,,true,true,,,
z-uni-od6022-wh,FORMLITE UNI OD-6022 C/W LED 1.4W WIRED WITH,<p>FORMLITE UNI OD-6022 C/W LED 1.4W WIRED WITH</p><table><tbody><tr><th>source row</th><td>22392</td></tr><tr><th>code</th><td>Z UNI OD6022 WH</td></tr><tr><th>description</th><td>FORMLITE UNI OD-6022 C/W LED 1.4W WIRED WITH</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-dead-stock",false,Title,Default Title,,,,,Z UNI OD6022 WH,0,shopify,0,deny,manual,0,,true,true,,,
z-uni-od6042-grap-hite,FORMLITE UNI OD6042 GRAPHITE C/W LED 6.1W,<p>FORMLITE UNI OD6042 GRAPHITE C/W LED 6.1W</p><table><tbody><tr><th>source row</th><td>22393</td></tr><tr><th>code</th><td>Z UNI OD6042 GRAP HITE</td></tr><tr><th>description</th><td>FORMLITE UNI OD6042 GRAPHITE C/W LED 6.1W</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-dead-stock",false,Title,Default Title,,,,,Z UNI OD6042 GRAP HITE,0,shopify,0,deny,manual,0,,true,true,,,
z-uni-od6042-sv,FORMLITE UNI OD-6042 (1XPLC26) SV,<p>FORMLITE UNI OD-6042 (1XPLC26) SV</p><table><tbody><tr><th>source row</th><td>22394</td></tr><tr><th>code</th><td>Z UNI OD6042 SV</td></tr><tr><th>description</th><td>FORMLITE UNI OD-6042 (1XPLC26) SV</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-dead-stock",false,Title,Default Title,,,,,Z UNI OD6042 SV,0,shopify,0,deny,manual,0,,true,true,,,
z-uni-od6042-0-3-93-604100,FORMLITE UNI OD6042 SILVER C/W LED 6.1W 3000K & GEAR,<p>FORMLITE UNI OD6042 SILVER C/W LED 6.1W 3000K &amp; GEAR</p><table><tbody><tr><th>source row</th><td>22395</td></tr><tr><th>code</th><td>Z UNI OD6042-0-3-93 604100</td></tr><tr><th>description</th><td>FORMLITE UNI OD6042 SILVER C/W LED 6.1W 3000K &amp; GEAR</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>1</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>245</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z",true,Title,Default Title,,,,,Z UNI OD6042-0-3-93 604100,0,shopify,0,deny,manual,245,,true,true,,,
z-uni-od7004-bk,FORMLITE UNI OD-7004 BK (1X18),<p>FORMLITE UNI OD-7004 BK (1X18)</p><table><tbody><tr><th>source row</th><td>22396</td></tr><tr><th>code</th><td>Z UNI OD7004 BK</td></tr><tr><th>description</th><td>FORMLITE UNI OD-7004 BK (1X18)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>1</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-zero-retail",false,Title,Default Title,,,,,Z UNI OD7004 BK,0,shopify,1,deny,manual,0,,true,true,,,
z-uni-od7005-bk,FORMLITE UNI OD-7005 BK (1X18),<p>FORMLITE UNI OD-7005 BK (1X18)</p><table><tbody><tr><th>source row</th><td>22397</td></tr><tr><th>code</th><td>Z UNI OD7005 BK</td></tr><tr><th>description</th><td>FORMLITE UNI OD-7005 BK (1X18)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>1</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-zero-retail",false,Title,Default Title,,,,,Z UNI OD7005 BK,0,shopify,1,deny,manual,0,,true,true,,,
z-uni-od7007-sv,FORMLITE UNI OD-7007 SILVER (1X18),<p>FORMLITE UNI OD-7007 SILVER (1X18)</p><table><tbody><tr><th>source row</th><td>22398</td></tr><tr><th>code</th><td>Z UNI OD7007 SV</td></tr><tr><th>description</th><td>FORMLITE UNI OD-7007 SILVER (1X18)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>1</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-zero-retail",false,Title,Default Title,,,,,Z UNI OD7007 SV,0,shopify,1,deny,manual,0,,true,true,,,
z-uni-od7010-bk,FORMLITE UNI OD-7010 BK (2X26),<p>FORMLITE UNI OD-7010 BK (2X26)</p><table><tbody><tr><th>source row</th><td>22399</td></tr><tr><th>code</th><td>Z UNI OD7010 BK</td></tr><tr><th>description</th><td>FORMLITE UNI OD-7010 BK (2X26)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-dead-stock",false,Title,Default Title,,,,,Z UNI OD7010 BK,0,shopify,0,deny,manual,0,,true,true,,,
z-uni-od7010-sv,FORMLITE UNI OD-7010 SILVER (2X26),<p>FORMLITE UNI OD-7010 SILVER (2X26)</p><table><tbody><tr><th>source row</th><td>22400</td></tr><tr><th>code</th><td>Z UNI OD7010 SV</td></tr><tr><th>description</th><td>FORMLITE UNI OD-7010 SILVER (2X26)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-dead-stock",false,Title,Default Title,,,,,Z UNI OD7010 SV,0,shopify,0,deny,manual,0,,true,true,,,
z-uni-od7010-wh,FORMLITE UNI OD-7010 WH C/W LED 720R 12W,<p>FORMLITE UNI OD-7010 WH C/W LED 720R 12W</p><table><tbody><tr><th>source row</th><td>22401</td></tr><tr><th>code</th><td>Z UNI OD7010 WH</td></tr><tr><th>description</th><td>FORMLITE UNI OD-7010 WH C/W LED 720R 12W</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>14</td></tr><tr><th>rlf</th><td>1</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>168</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z",true,Title,Default Title,,,,,Z UNI OD7010 WH,0,shopify,14,deny,manual,168,,true,true,,,
z-uni-od7015-sv,FORMLITE UNI WL OD-7015 SILVER (1XPLC18) C/W,<p>FORMLITE UNI WL OD-7015 SILVER (1XPLC18) C/W</p><table><tbody><tr><th>source row</th><td>22402</td></tr><tr><th>code</th><td>Z UNI OD7015 SV</td></tr><tr><th>description</th><td>FORMLITE UNI WL OD-7015 SILVER (1XPLC18) C/W</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>20</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-zero-retail",false,Title,Default Title,,,,,Z UNI OD7015 SV,0,shopify,20,deny,manual,0,,true,true,,,
z-uni-od7021-bk,FORMLITE UNI OD-7021 BK (2X26),<p>FORMLITE UNI OD-7021 BK (2X26)</p><table><tbody><tr><th>source row</th><td>22403</td></tr><tr><th>code</th><td>Z UNI OD7021 BK</td></tr><tr><th>description</th><td>FORMLITE UNI OD-7021 BK (2X26)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>168</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z",true,Title,Default Title,,,,,Z UNI OD7021 BK,0,shopify,0,deny,manual,168,,true,true,,,
z-uni-od7021-wh,FORMLITE UNI OD-7021 WH (2X26),<p>FORMLITE UNI OD-7021 WH (2X26)</p><table><tbody><tr><th>source row</th><td>22404</td></tr><tr><th>code</th><td>Z UNI OD7021 WH</td></tr><tr><th>description</th><td>FORMLITE UNI OD-7021 WH (2X26)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>168</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z",true,Title,Default Title,,,,,Z UNI OD7021 WH,0,shopify,0,deny,manual,168,,true,true,,,
z-uni-od7024-bk,FORMLITE UNI OD-7024 BK (PAR30),<p>FORMLITE UNI OD-7024 BK (PAR30)</p><table><tbody><tr><th>source row</th><td>22405</td></tr><tr><th>code</th><td>Z UNI OD7024 BK</td></tr><tr><th>description</th><td>FORMLITE UNI OD-7024 BK (PAR30)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>1</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-zero-retail",false,Title,Default Title,,,,,Z UNI OD7024 BK,0,shopify,1,deny,manual,0,,true,true,,,
z-uni-od7024-sil,FORMLITE OD-7024 SILVER (1XPLC18),<p>FORMLITE OD-7024 SILVER (1XPLC18)</p><table><tbody><tr><th>source row</th><td>22406</td></tr><tr><th>code</th><td>Z UNI OD7024 SIL</td></tr><tr><th>description</th><td>FORMLITE OD-7024 SILVER (1XPLC18)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-dead-stock",false,Title,Default Title,,,,,Z UNI OD7024 SIL,0,shopify,0,deny,manual,0,,true,true,,,
z-uni-od7024-wh,FORMLITE OD-7024 WH (1XPLC18),<p>FORMLITE OD-7024 WH (1XPLC18)</p><table><tbody><tr><th>source row</th><td>22407</td></tr><tr><th>code</th><td>Z UNI OD7024 WH</td></tr><tr><th>description</th><td>FORMLITE OD-7024 WH (1XPLC18)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>-1</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-zero-retail, legacy-negative-whse",false,Title,Default Title,,,,,Z UNI OD7024 WH,0,shopify,0,deny,manual,0,,true,true,,,
z-uni-od7026-bk,FORMLITE UNI OD-7026 BK (2X11),<p>FORMLITE UNI OD-7026 BK (2X11)</p><table><tbody><tr><th>source row</th><td>22408</td></tr><tr><th>code</th><td>Z UNI OD7026 BK</td></tr><tr><th>description</th><td>FORMLITE UNI OD-7026 BK (2X11)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>1</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-zero-retail",false,Title,Default Title,,,,,Z UNI OD7026 BK,0,shopify,1,deny,manual,0,,true,true,,,
z-uni-od7028-sv,FORMLITE UNI CL OD-7028 SILVER (2X11) C/W VOSSLOH,<p>FORMLITE UNI CL OD-7028 SILVER (2X11) C/W VOSSLOH</p><table><tbody><tr><th>source row</th><td>22409</td></tr><tr><th>code</th><td>Z UNI OD7028 SV</td></tr><tr><th>description</th><td>FORMLITE UNI CL OD-7028 SILVER (2X11) C/W VOSSLOH</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>10</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-zero-retail",false,Title,Default Title,,,,,Z UNI OD7028 SV,0,shopify,10,deny,manual,0,,true,true,,,
z-uni-od7035-sil,FORMLITE UNI OD7035 SILVER (1XPLC18),<p>FORMLITE UNI OD7035 SILVER (1XPLC18)</p><table><tbody><tr><th>source row</th><td>22410</td></tr><tr><th>code</th><td>Z UNI OD7035 SIL</td></tr><tr><th>description</th><td>FORMLITE UNI OD7035 SILVER (1XPLC18)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-dead-stock",false,Title,Default Title,,,,,Z UNI OD7035 SIL,0,shopify,0,deny,manual,0,,true,true,,,
z-uni-od7119-bk,FORMLITE UNI OD-7119 BK (1X26),<p>FORMLITE UNI OD-7119 BK (1X26)</p><table><tbody><tr><th>source row</th><td>22411</td></tr><tr><th>code</th><td>Z UNI OD7119 BK</td></tr><tr><th>description</th><td>FORMLITE UNI OD-7119 BK (1X26)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>1</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-zero-retail",false,Title,Default Title,,,,,Z UNI OD7119 BK,0,shopify,1,deny,manual,0,,true,true,,,
z-uni-od7119-sv,FORMLITE UNI OD-7119 SILVER (E27),<p>FORMLITE UNI OD-7119 SILVER (E27)</p><table><tbody><tr><th>source row</th><td>22412</td></tr><tr><th>code</th><td>Z UNI OD7119 SV</td></tr><tr><th>description</th><td>FORMLITE UNI OD-7119 SILVER (E27)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-dead-stock",false,Title,Default Title,,,,,Z UNI OD7119 SV,0,shopify,0,deny,manual,0,,true,true,,,
z-uni-od7122-dark-grey,FORMLITE OD7122 DARK GREY (1XPLC18),<p>FORMLITE OD7122 DARK GREY (1XPLC18)</p><table><tbody><tr><th>source row</th><td>22413</td></tr><tr><th>code</th><td>Z UNI OD7122 DARK GREY</td></tr><tr><th>description</th><td>FORMLITE OD7122 DARK GREY (1XPLC18)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-dead-stock",false,Title,Default Title,,,,,Z UNI OD7122 DARK GREY,0,shopify,0,deny,manual,0,,true,true,,,
z-uni-od7126-bk,FORMLITE UNI OD-7126 BK (1XPLC18),<p>FORMLITE UNI OD-7126 BK (1XPLC18)</p><table><tbody><tr><th>source row</th><td>22414</td></tr><tr><th>code</th><td>Z UNI OD7126 BK</td></tr><tr><th>description</th><td>FORMLITE UNI OD-7126 BK (1XPLC18)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-dead-stock",false,Title,Default Title,,,,,Z UNI OD7126 BK,0,shopify,0,deny,manual,0,,true,true,,,
z-uni-od7126-sil,FORMLITE OD-7126 SIL (1XPLC18),<p>FORMLITE OD-7126 SIL (1XPLC18)</p><table><tbody><tr><th>source row</th><td>22415</td></tr><tr><th>code</th><td>Z UNI OD7126 SIL</td></tr><tr><th>description</th><td>FORMLITE OD-7126 SIL (1XPLC18)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>1</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-zero-retail",false,Title,Default Title,,,,,Z UNI OD7126 SIL,0,shopify,1,deny,manual,0,,true,true,,,
z-uni-od7201-bk,FORMLITE UNI OD-7201 BK (1X80),<p>FORMLITE UNI OD-7201 BK (1X80)</p><table><tbody><tr><th>source row</th><td>22416</td></tr><tr><th>code</th><td>Z UNI OD7201 BK</td></tr><tr><th>description</th><td>FORMLITE UNI OD-7201 BK (1X80)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-dead-stock",false,Title,Default Title,,,,,Z UNI OD7201 BK,0,shopify,0,deny,manual,0,,true,true,,,
z-uni-od7202n-s,FORMLITE UNI OD-7202N SILVER (1X80),<p>FORMLITE UNI OD-7202N SILVER (1X80)</p><table><tbody><tr><th>source row</th><td>22417</td></tr><tr><th>code</th><td>Z UNI OD7202N S</td></tr><tr><th>description</th><td>FORMLITE UNI OD-7202N SILVER (1X80)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>1</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-zero-retail",false,Title,Default Title,,,,,Z UNI OD7202N S,0,shopify,1,deny,manual,0,,true,true,,,
z-uni-od7213-sv,FORMLITE PILLAR OD-7213 (T5 3x28W) SILVER,<p>FORMLITE PILLAR OD-7213 (T5 3x28W) SILVER</p><table><tbody><tr><th>source row</th><td>22418</td></tr><tr><th>code</th><td>Z UNI OD7213 SV</td></tr><tr><th>description</th><td>FORMLITE PILLAR OD-7213 (T5 3x28W) SILVER</td></tr><tr><th>vendor</th><td></td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,,Z,"legacy-import, legacy-type-z, legacy-dead-stock",false,Title,Default Title,,,,,Z UNI OD7213 SV,0,shopify,0,deny,manual,0,,true,true,,,
z-uni-od7221-grap-hite,FORMLITE UNI OD7221 GRAPHITE (G12),<p>FORMLITE UNI OD7221 GRAPHITE (G12)</p><table><tbody><tr><th>source row</th><td>22419</td></tr><tr><th>code</th><td>Z UNI OD7221 GRAP HITE</td></tr><tr><th>description</th><td>FORMLITE UNI OD7221 GRAPHITE (G12)</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>0</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-dead-stock",false,Title,Default Title,,,,,Z UNI OD7221 GRAP HITE,0,shopify,0,deny,manual,0,,true,true,,,
z-uni-od7301-ss,FORMLITE UNI DL OD-7301 STAINLESS STEEL (1X70) C/W,<p>FORMLITE UNI DL OD-7301 STAINLESS STEEL (1X70) C/W</p><table><tbody><tr><th>source row</th><td>22420</td></tr><tr><th>code</th><td>Z UNI OD7301 SS</td></tr><tr><th>description</th><td>FORMLITE UNI DL OD-7301 STAINLESS STEEL (1X70) C/W</td></tr><tr><th>vendor</th><td>LIGHTCRAFT</td></tr><tr><th>whse</th><td>1</td></tr><tr><th>rlf</th><td>0</td></tr><tr><th>imm</th><td>0</td></tr><tr><th>export price</th><td>0</td></tr><tr><th>retail price</th><td>0</td></tr><tr><th>w. sale price</th><td>0</td></tr></tbody></table>,LIGHTCRAFT,Z,"legacy-import, legacy-type-z, legacy-zero-retail",false,Title,Default Title,,,,,Z UNI OD7301 SS,0,shopify,1,deny,manual,0,,true,true,,,
